STATION,Station_name,DATE,LATITUDE,LONGITUDE,ELEVATION,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,relative_humidity,temperature_original,sea_level_pressure_original,relative_humidity_original,is_anomaly,anomaly_type,anomaly_id,anomaly_params
INM00043057,BOMBAY / COLABA,2025-07-25 12:00:00,18.9,72.8167,11.0,26.7,25.1,,999.7,91.0,26.7,999.7,91.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-25 15:00:00,18.9,72.8167,11.0,26.5,24.7,,1001.1,90.0,26.5,1001.1,90.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-26 00:00:00,18.9,72.8167,11.0,26.5,25.0,,1000.1,92.0,26.5,1000.1,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-26 03:00:00,18.9,72.8167,11.0,27.4,24.8,,1002.1,86.0,27.4,1002.1,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-26 06:00:00,18.9,72.8167,11.0,28.5,25.3,,1002.9,83.0,28.5,1002.9,83.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-26 09:00:00,18.9,72.8167,11.0,28.2,24.8,,1001.7,82.0,28.2,1001.7,82.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-26 12:00:00,18.9,72.8167,11.0,27.0,25.3,,1001.1,90.0,27.0,1001.1,90.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-26 15:00:00,18.9,72.8167,11.0,27.0,25.3,,1002.3,90.0,27.0,1002.3,90.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-27 00:00:00,18.9,72.8167,11.0,27.0,24.1,,1002.0,84.0,27.0,1002.0,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-27 03:00:00,18.9,72.8167,11.0,27.6,24.4,,1003.3,83.0,27.6,1003.3,83.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-27 06:00:00,18.9,72.8167,11.0,28.0,24.3,,1004.4,80.0,28.0,1004.4,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-27 09:00:00,18.9,72.8167,11.0,28.6,24.3,,1003.1,78.0,28.6,1003.1,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-27 12:00:00,18.9,72.8167,11.0,28.5,25.0,,1002.7,81.0,28.5,1002.7,81.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-27 15:00:00,18.9,72.8167,11.0,27.6,25.3,,1004.1,87.0,27.6,1004.1,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-28 00:00:00,18.9,72.8167,11.0,26.5,25.3,,1003.9,93.0,26.5,1003.9,93.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-28 03:00:00,18.9,72.8167,11.0,26.8,23.9,,1005.3,84.0,26.8,1005.3,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-28 09:00:00,18.9,72.8167,11.0,28.2,24.8,,1004.7,82.0,28.2,1004.7,82.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-28 12:00:00,18.9,72.8167,11.0,28.2,25.7,,1003.8,86.0,28.2,1003.8,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-28 15:00:00,18.9,72.8167,11.0,28.0,26.0,,1005.2,89.0,28.0,1005.2,89.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-29 00:00:00,18.9,72.8167,11.0,26.0,24.6,,1004.9,92.0,26.0,1004.9,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-29 06:00:00,18.9,72.8167,11.0,26.7,25.7,,1006.1,94.0,26.7,1006.1,94.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-29 09:00:00,18.9,72.8167,11.0,27.4,25.4,,1004.9,89.0,27.4,1004.9,89.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-29 12:00:00,18.9,72.8167,11.0,27.2,25.8,,1004.3,92.0,27.2,1004.3,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-29 15:00:00,18.9,72.8167,11.0,27.0,25.6,,1005.1,92.0,27.0,1005.1,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-30 00:00:00,18.9,72.8167,11.0,27.2,25.5,,1003.6,90.0,27.2,1003.6,90.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-30 03:00:00,18.9,72.8167,11.0,26.8,25.4,,1005.2,92.0,26.8,1005.2,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-30 06:00:00,18.9,72.8167,11.0,27.7,26.1,,1005.3,91.0,27.7,1005.3,91.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-30 09:00:00,18.9,72.8167,11.0,27.7,26.1,,1004.5,91.0,27.7,1004.5,91.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-30 12:00:00,18.9,72.8167,11.0,27.5,26.0,,1004.0,92.0,27.5,1004.0,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-30 15:00:00,18.9,72.8167,11.0,27.5,25.7,,1005.2,90.0,27.5,1005.2,90.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-31 00:00:00,18.9,72.8167,11.0,27.5,25.4,,1004.1,88.0,27.5,1004.1,88.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-31 03:00:00,18.9,72.8167,11.0,27.4,25.4,,1006.0,89.0,27.4,1006.0,89.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-31 06:00:00,18.9,72.8167,11.0,28.2,25.7,,1006.2,86.0,28.2,1006.2,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-31 09:00:00,18.9,72.8167,11.0,28.8,25.7,,1005.1,83.0,28.8,1005.1,83.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-31 12:00:00,18.9,72.8167,11.0,28.5,25.6,,1004.5,84.0,28.5,1004.5,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-07-31 15:00:00,18.9,72.8167,11.0,28.0,25.7,,1005.8,87.0,28.0,1005.8,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-01 00:00:00,18.9,72.8167,11.0,28.0,25.7,,1004.8,87.0,28.0,1004.8,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-01 03:00:00,18.9,72.8167,11.0,28.0,25.7,,1006.4,87.0,28.0,1006.4,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-01 06:00:00,18.9,72.8167,11.0,29.6,25.7,,1006.9,80.0,29.6,1006.9,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-01 09:00:00,18.9,72.8167,11.0,30.0,27.5,,1005.9,86.0,30.0,1005.9,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-01 12:00:00,18.9,72.8167,11.0,29.0,25.3,,1005.7,80.0,29.0,1005.7,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-01 15:00:00,18.9,72.8167,11.0,28.0,25.4,,1006.7,86.0,28.0,1006.7,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-02 00:00:00,18.9,72.8167,11.0,27.5,24.8,,1005.1,85.0,27.5,1005.1,85.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-02 03:00:00,18.9,72.8167,11.0,27.4,24.5,,1006.9,84.0,27.4,1006.9,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-02 06:00:00,18.9,72.8167,11.0,28.6,24.9,,1007.3,80.0,28.6,1007.3,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-02 09:00:00,18.9,72.8167,11.0,28.6,25.8,,1005.9,85.0,28.6,1005.9,85.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-02 12:00:00,18.9,72.8167,11.0,28.5,25.3,,1005.3,83.0,28.5,1005.3,83.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-02 15:00:00,18.9,72.8167,11.0,28.0,25.7,,1006.3,87.0,28.0,1006.3,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-03 00:00:00,18.9,72.8167,11.0,26.7,24.8,,1006.0,89.0,26.7,1006.0,89.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-03 03:00:00,18.9,72.8167,11.0,26.6,25.7,,1007.3,95.0,26.6,1007.3,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-03 06:00:00,18.9,72.8167,11.0,29.2,25.5,,1007.7,80.0,29.2,1007.7,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-03 09:00:00,18.9,72.8167,11.0,31.0,26.8,,1006.8,78.0,31.0,1006.8,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-03 12:00:00,18.9,72.8167,11.0,29.0,27.3,,1006.0,91.0,29.0,1006.0,91.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-03 15:00:00,18.9,72.8167,11.0,28.5,26.2,,1007.5,87.0,28.5,1007.5,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-04 00:00:00,18.9,72.8167,11.0,27.7,25.5,,1007.1,88.0,27.7,1007.1,88.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-04 03:00:00,18.9,72.8167,11.0,27.8,25.8,,1008.9,89.0,27.8,1008.9,89.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-04 06:00:00,18.9,72.8167,11.0,27.7,22.8,,1009.3,75.0,27.7,1009.3,75.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-04 09:00:00,18.9,72.8167,11.0,30.6,25.2,,1007.6,73.0,30.6,1007.6,73.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-04 12:00:00,18.9,72.8167,11.0,29.5,24.8,,1006.9,76.0,29.5,1006.9,76.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-04 15:00:00,18.9,72.8167,11.0,28.0,24.6,,1008.0,82.0,28.0,1008.0,82.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-05 00:00:00,18.9,72.8167,11.0,27.5,24.8,,1007.0,85.0,27.5,1007.0,85.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-05 03:00:00,18.9,72.8167,11.0,28.0,25.4,,1008.5,86.0,28.0,1008.5,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-05 06:00:00,18.9,72.8167,11.0,30.6,25.2,,1009.1,73.0,30.6,1009.1,73.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-05 09:00:00,18.9,72.8167,11.0,30.6,24.9,,1007.3,72.0,30.6,1007.3,72.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-05 12:00:00,18.9,72.8167,11.0,30.0,26.9,,1006.5,83.0,30.0,1006.5,83.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-05 15:00:00,18.9,72.8167,11.0,29.0,25.0,,1007.5,79.0,29.0,1007.5,79.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-06 00:00:00,18.9,72.8167,11.0,27.5,24.5,,1006.8,84.0,27.5,1006.8,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-06 03:00:00,18.9,72.8167,11.0,27.5,25.4,,1008.4,88.0,27.5,1008.4,88.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-06 06:00:00,18.9,72.8167,11.0,28.5,24.7,,1009.1,80.0,28.5,1009.1,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-06 09:00:00,18.9,72.8167,11.0,30.0,25.8,,1006.8,78.0,30.0,1006.8,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-06 12:00:00,18.9,72.8167,11.0,28.6,24.9,,1005.7,80.0,28.6,1005.7,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-06 15:00:00,18.9,72.8167,11.0,28.0,24.6,,1006.7,82.0,28.0,1006.7,82.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-07 00:00:00,18.9,72.8167,11.0,26.5,25.3,,1006.2,93.0,26.5,1006.2,93.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-07 03:00:00,18.9,72.8167,11.0,25.8,24.9,,1008.3,95.0,25.8,1008.3,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-07 06:00:00,18.9,72.8167,11.0,26.6,25.7,,1008.8,95.0,26.6,1008.8,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-07 09:00:00,18.9,72.8167,11.0,28.0,24.6,,1007.2,82.0,28.0,1007.2,82.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-07 12:00:00,18.9,72.8167,11.0,28.0,25.2,,1005.7,85.0,28.0,1005.7,85.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-07 15:00:00,18.9,72.8167,11.0,27.5,24.8,,1006.6,85.0,27.5,1006.6,85.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-08 00:00:00,18.9,72.8167,11.0,26.5,24.7,,1005.7,90.0,26.5,1005.7,90.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-08 03:00:00,18.9,72.8167,11.0,27.0,25.3,,1007.6,90.0,27.0,1007.6,90.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-08 06:00:00,18.9,72.8167,11.0,29.0,25.0,,1008.7,79.0,29.0,1008.7,79.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-08 09:00:00,18.9,72.8167,11.0,29.0,24.7,,1007.8,78.0,29.0,1007.8,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-08 12:00:00,18.9,72.8167,11.0,29.0,24.1,,1007.2,75.0,29.0,1007.2,75.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-09 00:00:00,18.9,72.8167,11.0,26.5,25.3,,1008.6,93.0,26.5,1008.6,93.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-09 03:00:00,18.9,72.8167,11.0,26.8,26.0,,1010.1,95.0,26.8,1010.1,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-09 06:00:00,18.9,72.8167,11.0,29.5,26.0,,1010.6,81.0,29.5,1010.6,81.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-09 09:00:00,18.9,72.8167,11.0,30.6,24.9,,1008.8,72.0,30.6,1008.8,72.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-09 12:00:00,18.9,72.8167,11.0,29.6,24.5,,1007.5,74.0,29.6,1007.5,74.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-09 15:00:00,18.9,72.8167,11.0,27.6,25.3,,1008.8,87.0,27.6,1008.8,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-10 00:00:00,18.9,72.8167,11.0,27.0,24.4,,1007.8,86.0,27.0,1007.8,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-10 03:00:00,18.9,72.8167,11.0,27.4,24.8,,1009.1,86.0,27.4,1009.1,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-10 06:00:00,18.9,72.8167,11.0,30.0,24.3,,1009.6,72.0,30.0,1009.6,72.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-10 09:00:00,18.9,72.8167,11.0,30.4,24.1,,1007.8,69.0,30.4,1007.8,69.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-10 12:00:00,18.9,72.8167,11.0,29.0,24.1,,1006.7,75.0,29.0,1006.7,75.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-10 15:00:00,18.9,72.8167,11.0,26.6,25.2,,1008.0,92.0,26.6,1008.0,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-11 00:00:00,18.9,72.8167,11.0,26.5,25.0,,1007.5,92.0,26.5,1007.5,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-11 03:00:00,18.9,72.8167,11.0,27.0,24.4,,1009.1,86.0,27.0,1009.1,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-11 06:00:00,18.9,72.8167,11.0,30.5,24.7,,1009.4,71.0,30.5,1009.4,71.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-11 09:00:00,18.9,72.8167,11.0,30.8,24.2,,1007.7,68.0,30.8,1007.7,68.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-11 12:00:00,18.9,72.8167,11.0,46.168901891589954,24.1,,992.5163765723227,96.74042253215683,29.0,1006.6,75.0,True,multivariate_inconsistency,21,"temperature,relative_humidity,sea_level_pressure"
INM00043057,BOMBAY / COLABA,2025-08-11 15:00:00,18.9,72.8167,11.0,28.2,24.2,,1007.9,79.0,28.2,1007.9,79.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-12 00:00:00,18.9,72.8167,11.0,26.2,24.2,,1006.4,89.0,26.2,1006.4,89.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-12 03:00:00,18.9,72.8167,11.0,25.6,24.7,,1007.7,95.0,25.6,1007.7,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-12 06:00:00,18.9,72.8167,11.0,29.0,24.4,,1008.0,76.0,29.0,1008.0,76.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-12 09:00:00,18.9,72.8167,11.0,47.45165378626335,24.4,,1023.383736633075,96.71093546532953,30.4,1006.5,70.0,True,multivariate_inconsistency,2,"temperature,relative_humidity,sea_level_pressure"
INM00043057,BOMBAY / COLABA,2025-08-12 12:00:00,18.9,72.8167,11.0,29.0,23.8,,1005.2,74.0,29.0,1005.2,74.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-12 15:00:00,18.9,72.8167,11.0,28.0,24.3,,1006.2,80.0,28.0,1006.2,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-13 00:00:00,18.9,72.8167,11.0,26.0,24.6,,1004.3,92.0,26.0,1004.3,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-13 03:00:00,18.9,72.8167,11.0,26.4,23.8,,1005.5,86.0,26.4,1005.5,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-13 06:00:00,18.9,72.8167,11.0,27.5,25.4,,1005.7,88.0,27.5,1005.7,88.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-13 09:00:00,18.9,72.8167,11.0,28.0,24.6,,1004.0,82.0,28.0,1004.0,82.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-13 12:00:00,18.9,72.8167,11.0,27.2,25.2,,1003.2,89.0,27.2,1003.2,89.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-13 15:00:00,18.9,72.8167,11.0,26.2,25.3,,1004.3,95.0,26.2,1004.3,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-14 00:00:00,18.9,72.8167,11.0,26.2,24.5,,1003.2,90.0,26.2,1003.2,90.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-14 03:00:00,18.9,72.8167,11.0,25.4,24.5,,1005.3,95.0,25.4,1005.3,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-14 06:00:00,18.9,72.8167,11.0,25.2,24.3,,1005.8,95.0,25.2,1005.8,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-14 09:00:00,18.9,72.8167,11.0,26.8,26.0,,1003.6,95.0,26.8,1003.6,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-14 12:00:00,18.9,72.8167,11.0,26.5,25.7,,1002.6,95.0,26.5,1002.6,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-14 15:00:00,18.9,72.8167,11.0,26.0,24.9,,1004.1,94.0,26.0,1004.1,94.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-15 00:00:00,18.9,72.8167,11.0,25.5,24.2,,1002.9,93.0,25.5,1002.9,93.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-15 03:00:00,18.9,72.8167,11.0,25.6,24.4,,1004.6,93.0,25.6,1004.6,93.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-15 06:00:00,18.9,72.8167,11.0,25.5,24.5,,1005.2,94.0,25.5,1005.2,94.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-15 09:00:00,18.9,72.8167,11.0,25.0,24.4,,1003.7,96.0,25.0,1003.7,96.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-15 12:00:00,18.9,72.8167,11.0,25.0,24.4,,1002.3,96.0,25.0,1002.3,96.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-15 15:00:00,18.9,72.8167,11.0,25.6,24.7,,1003.5,95.0,25.6,1003.5,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-15 21:00:00,18.9,72.8167,11.0,39.93990819244519,24.4,,990.1321371670092,100.0,25.0,1002.3,96.0,True,multivariate_inconsistency,29,"temperature,relative_humidity,sea_level_pressure"
INM00043057,BOMBAY / COLABA,2025-08-16 00:00:00,18.9,72.8167,11.0,25.5,24.2,,1001.8,93.0,25.5,1001.8,93.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-16 03:00:00,18.9,72.8167,11.0,25.4,24.2,,1003.1,93.0,25.4,1003.1,93.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-16 06:00:00,18.9,72.8167,11.0,25.0,24.1,,1003.4,95.0,25.0,1003.4,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-16 09:00:00,18.9,72.8167,11.0,25.0,24.1,,1001.4,95.0,25.0,1001.4,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-16 12:00:00,18.9,72.8167,11.0,25.6,24.7,,1000.6,95.0,25.6,1000.6,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-16 15:00:00,18.9,72.8167,11.0,26.0,25.1,,1002.0,95.0,26.0,1002.0,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-17 00:00:00,18.9,72.8167,11.0,25.5,23.9,,1000.5,91.0,25.5,1000.5,91.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-17 03:00:00,18.9,72.8167,11.0,25.4,24.5,,1000.7,95.0,25.4,1000.7,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-17 06:00:00,18.9,72.8167,11.0,25.0,24.1,,1001.6,95.0,25.0,1001.6,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-17 09:00:00,18.9,72.8167,11.0,24.8,23.9,,1000.8,95.0,24.8,1000.8,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-17 12:00:00,18.9,72.8167,11.0,25.5,24.5,,1000.7,94.0,25.5,1000.7,94.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-17 15:00:00,18.9,72.8167,11.0,25.5,24.5,,1003.0,94.0,25.5,1003.0,94.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-18 00:00:00,18.9,72.8167,11.0,26.0,24.3,,1002.3,90.0,26.0,1002.3,90.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-18 03:00:00,18.9,72.8167,11.0,25.4,24.5,,1003.8,95.0,25.4,1003.8,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-18 06:00:00,18.9,72.8167,11.0,25.0,24.4,,1004.6,96.0,25.0,1004.6,96.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-18 09:00:00,18.9,72.8167,11.0,25.6,24.7,,1002.9,95.0,25.6,1002.9,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-18 12:00:00,18.9,72.8167,11.0,26.0,25.1,,1002.3,95.0,26.0,1002.3,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-18 15:00:00,18.9,72.8167,11.0,26.0,25.1,,1003.6,95.0,26.0,1003.6,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-19 00:00:00,18.9,72.8167,11.0,26.0,24.9,,1001.1,94.0,26.0,1001.1,94.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-19 03:00:00,18.9,72.8167,11.0,25.4,24.5,,1002.3,95.0,25.4,1002.3,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-19 06:00:00,18.9,72.8167,11.0,25.6,24.7,,1003.0,95.0,25.6,1003.0,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-19 09:00:00,18.9,72.8167,11.0,25.8,24.9,,1001.8,95.0,25.8,1001.8,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-19 12:00:00,18.9,72.8167,11.0,25.2,24.3,,1001.0,95.0,25.2,1001.0,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-19 15:00:00,18.9,72.8167,11.0,25.2,24.3,,1002.4,95.0,25.2,1002.4,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-20 00:00:00,18.9,72.8167,11.0,25.6,24.7,,1001.2,95.0,25.6,1001.2,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-20 03:00:00,18.9,72.8167,11.0,26.0,25.1,,1003.3,95.0,26.0,1003.3,95.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-20 06:00:00,18.9,72.8167,11.0,26.7,24.2,,1004.6,86.0,26.7,1004.6,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-20 09:00:00,18.9,72.8167,11.0,27.0,24.1,,1003.3,84.0,27.0,1003.3,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-20 12:00:00,18.9,72.8167,11.0,26.6,24.6,,1002.6,89.0,26.6,1002.6,89.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-20 15:00:00,18.9,72.8167,11.0,26.0,24.6,,1004.3,92.0,26.0,1004.3,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-21 00:00:00,18.9,72.8167,11.0,26.0,24.6,,1005.3,92.0,26.0,1005.3,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-21 03:00:00,18.9,72.8167,11.0,26.4,24.1,,1007.2,87.0,26.4,1007.2,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-21 06:00:00,18.9,72.8167,11.0,27.6,24.7,,1007.9,84.0,27.6,1007.9,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-21 09:00:00,18.9,72.8167,11.0,28.0,24.9,,1006.4,83.0,28.0,1006.4,83.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-21 12:00:00,18.9,72.8167,11.0,27.5,24.5,,1006.1,84.0,27.5,1006.1,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-21 15:00:00,18.9,72.8167,11.0,27.5,24.8,,1008.4,85.0,27.5,1008.4,85.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-22 00:00:00,18.9,72.8167,11.0,27.0,24.7,,1007.2,87.0,27.0,1007.2,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-22 03:00:00,18.9,72.8167,11.0,27.0,24.7,,1008.8,87.0,27.0,1008.8,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-22 06:00:00,18.9,72.8167,11.0,27.5,24.5,,1009.5,84.0,27.5,1009.5,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-22 09:00:00,18.9,72.8167,11.0,28.2,24.2,,1007.5,79.0,28.2,1007.5,79.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-22 12:00:00,18.9,72.8167,11.0,27.6,23.8,,1006.6,80.0,27.6,1006.6,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-22 15:00:00,18.9,72.8167,11.0,27.2,24.0,,1008.0,83.0,27.2,1008.0,83.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-23 00:00:00,18.9,72.8167,11.0,27.2,24.9,,1006.0,87.0,27.2,1006.0,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-23 03:00:00,18.9,72.8167,11.0,26.4,25.0,,1007.9,92.0,26.4,1007.9,92.0,False,,,
INM00043057,BOMBAY / COLABA,2025-08-23 06:00:00,18.9,72.8167,11.0,28.0,23.9,,1008.5,78.0,28.0,1008.5,78.0,False,,,
